variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_pq,0.0,00101101101,ppqpqqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,00101101110,ppqpqqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,00101101111,ppqpqqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,00101110000,ppqpqqqpppp,4,1
v9_lista_completa_meio_pq,0.0,00101110001,ppqpqqqpppq,5,1
v9_lista_completa_meio_pq,0.0,00101110010,ppqpqqqppqp,5,1
v9_lista_completa_meio_pq,0.0,00101110011,ppqpqqqppqq,6,1
v9_lista_completa_meio_pq,0.0,00101110100,ppqpqqqpqpp,5,1
v9_lista_completa_meio_pq,0.0,00101110101,ppqpqqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,00101110110,ppqpqqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,00101110111,ppqpqqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,00101111000,ppqpqqqqppp,5,1
v9_lista_completa_meio_pq,0.0,00101111001,ppqpqqqqppq,6,1
v9_lista_completa_meio_pq,0.0,00101111010,ppqpqqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,00101111011,ppqpqqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,00101111100,ppqpqqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,00101111101,ppqpqqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,00101111110,ppqpqqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,00101111111,ppqpqqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,00110000000,ppqqppppppp,2,0
v9_lista_completa_meio_pq,0.0,00110000001,ppqqppppppq,3,0
v9_lista_completa_meio_pq,0.0,00110000010,ppqqpppppqp,3,0
v9_lista_completa_meio_pq,0.0,00110000011,ppqqpppppqq,4,0
v9_lista_completa_meio_pq,0.0,00110000100,ppqqppppqpp,3,0
v9_lista_completa_meio_pq,0.0,00110000101,ppqqppppqpq,4,0
v9_lista_completa_meio_pq,0.0,00110000110,ppqqppppqqp,4,0
v9_lista_completa_meio_pq,0.0,00110000111,ppqqppppqqq,5,0
v9_lista_completa_meio_pq,0.0,00110001000,ppqqpppqppp,3,0
v9_lista_completa_meio_pq,0.0,00110001001,ppqqpppqppq,4,0
v9_lista_completa_meio_pq,0.0,00110001010,ppqqpppqpqp,4,0
v9_lista_completa_meio_pq,0.0,00110001011,ppqqpppqpqq,5,0
v9_lista_completa_meio_pq,0.0,00110001100,ppqqpppqqpp,4,0
v9_lista_completa_meio_pq,0.0,00110001101,ppqqpppqqpq,5,0
v9_lista_completa_meio_pq,0.0,00110001110,ppqqpppqqqp,5,1
v9_lista_completa_meio_pq,0.0,00110001111,ppqqpppqqqq,6,1
v9_lista_completa_meio_pq,0.0,00110010000,ppqqppqpppp,3,0
v9_lista_completa_meio_pq,0.0,00110010001,ppqqppqpppq,4,0
v9_lista_completa_meio_pq,0.0,00110010010,ppqqppqppqp,4,0
v9_lista_completa_meio_pq,0.0,00110010011,ppqqppqppqq,5,0
v9_lista_completa_meio_pq,0.0,00110010100,ppqqppqpqpp,4,0
v9_lista_completa_meio_pq,0.0,00110010101,ppqqppqpqpq,5,1
v9_lista_completa_meio_pq,0.0,00110010110,ppqqppqpqqp,5,0
v9_lista_completa_meio_pq,0.0,00110010111,ppqqppqpqqq,6,1
v9_lista_completa_meio_pq,0.0,00110011000,ppqqppqqppp,4,0
v9_lista_completa_meio_pq,0.0,00110011001,ppqqppqqppq,5,1
v9_lista_completa_meio_pq,0.0,00110011010,ppqqppqqpqp,5,0
v9_lista_completa_meio_pq,0.0,00110011011,ppqqppqqpqq,6,1
v9_lista_completa_meio_pq,0.0,00110011100,ppqqppqqqpp,5,1
v9_lista_completa_meio_pq,0.0,00110011101,ppqqppqqqpq,6,1
v9_lista_completa_meio_pq,0.0,00110011110,ppqqppqqqqp,6,1
v9_lista_completa_meio_pq,0.0,00110011111,ppqqppqqqqq,7,1
v9_lista_completa_meio_pq,0.0,00110100000,ppqqpqppppp,3,1
v9_lista_completa_meio_pq,0.0,00110100001,ppqqpqppppq,4,1
v9_lista_completa_meio_pq,0.0,00110100010,ppqqpqpppqp,4,1
v9_lista_completa_meio_pq,0.0,00110100011,ppqqpqpppqq,5,1
v9_lista_completa_meio_pq,0.0,00110100100,ppqqpqppqpp,4,1
v9_lista_completa_meio_pq,0.0,00110100101,ppqqpqppqpq,5,1
v9_lista_completa_meio_pq,0.0,00110100110,ppqqpqppqqp,5,1
v9_lista_completa_meio_pq,0.0,00110100111,ppqqpqppqqq,6,1
v9_lista_completa_meio_pq,0.0,00110101000,ppqqpqpqppp,4,1
v9_lista_completa_meio_pq,0.0,00110101001,ppqqpqpqppq,5,1
v9_lista_completa_meio_pq,0.0,00110101010,ppqqpqpqpqp,5,1
v9_lista_completa_meio_pq,0.0,00110101011,ppqqpqpqpqq,6,1
v9_lista_completa_meio_pq,0.0,00110101100,ppqqpqpqqpp,5,1
v9_lista_completa_meio_pq,0.0,00110101101,ppqqpqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,00110101110,ppqqpqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,00110101111,ppqqpqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,00110110000,ppqqpqqpppp,4,1
v9_lista_completa_meio_pq,0.0,00110110001,ppqqpqqpppq,5,1
v9_lista_completa_meio_pq,0.0,00110110010,ppqqpqqppqp,5,1
v9_lista_completa_meio_pq,0.0,00110110011,ppqqpqqppqq,6,1
v9_lista_completa_meio_pq,0.0,00110110100,ppqqpqqpqpp,5,1
v9_lista_completa_meio_pq,0.0,00110110101,ppqqpqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,00110110110,ppqqpqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,00110110111,ppqqpqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,00110111000,ppqqpqqqppp,5,1
v9_lista_completa_meio_pq,0.0,00110111001,ppqqpqqqppq,6,1
v9_lista_completa_meio_pq,0.0,00110111010,ppqqpqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,00110111011,ppqqpqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,00110111100,ppqqpqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,00110111101,ppqqpqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,00110111110,ppqqpqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,00110111111,ppqqpqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,00111000000,ppqqqpppppp,3,0
v9_lista_completa_meio_pq,0.0,00111000001,ppqqqpppppq,4,1
v9_lista_completa_meio_pq,0.0,00111000010,ppqqqppppqp,4,0
v9_lista_completa_meio_pq,0.0,00111000011,ppqqqppppqq,5,1
v9_lista_completa_meio_pq,0.0,00111000100,ppqqqpppqpp,4,0
v9_lista_completa_meio_pq,0.0,00111000101,ppqqqpppqpq,5,1
v9_lista_completa_meio_pq,0.0,00111000110,ppqqqpppqqp,5,1
v9_lista_completa_meio_pq,0.0,00111000111,ppqqqpppqqq,6,1
v9_lista_completa_meio_pq,0.0,00111001000,ppqqqppqppp,4,0
v9_lista_completa_meio_pq,0.0,00111001001,ppqqqppqppq,5,1
v9_lista_completa_meio_pq,0.0,00111001010,ppqqqppqpqp,5,1
v9_lista_completa_meio_pq,0.0,00111001011,ppqqqppqpqq,6,1
v9_lista_completa_meio_pq,0.0,00111001100,ppqqqppqqpp,5,1
v9_lista_completa_meio_pq,0.0,00111001101,ppqqqppqqpq,6,1
v9_lista_completa_meio_pq,0.0,00111001110,ppqqqppqqqp,6,1
v9_lista_completa_meio_pq,0.0,00111001111,ppqqqppqqqq,7,1
v9_lista_completa_meio_pq,0.0,00111010000,ppqqqpqpppp,4,1
v9_lista_completa_meio_pq,0.0,00111010001,ppqqqpqpppq,5,1
v9_lista_completa_meio_pq,0.0,00111010010,ppqqqpqppqp,5,1
v9_lista_completa_meio_pq,0.0,00111010011,ppqqqpqppqq,6,1
v9_lista_completa_meio_pq,0.0,00111010100,ppqqqpqpqpp,5,1
v9_lista_completa_meio_pq,0.0,00111010101,ppqqqpqpqpq,6,1
v9_lista_completa_meio_pq,0.0,00111010110,ppqqqpqpqqp,6,1
v9_lista_completa_meio_pq,0.0,00111010111,ppqqqpqpqqq,7,1
v9_lista_completa_meio_pq,0.0,00111011000,ppqqqpqqppp,5,1
v9_lista_completa_meio_pq,0.0,00111011001,ppqqqpqqppq,6,1
v9_lista_completa_meio_pq,0.0,00111011010,ppqqqpqqpqp,6,1
v9_lista_completa_meio_pq,0.0,00111011011,ppqqqpqqpqq,7,1
v9_lista_completa_meio_pq,0.0,00111011100,ppqqqpqqqpp,6,1
v9_lista_completa_meio_pq,0.0,00111011101,ppqqqpqqqpq,7,1
v9_lista_completa_meio_pq,0.0,00111011110,ppqqqpqqqqp,7,1
v9_lista_completa_meio_pq,0.0,00111011111,ppqqqpqqqqq,8,1
v9_lista_completa_meio_pq,0.0,00111100000,ppqqqqppppp,4,1
v9_lista_completa_meio_pq,0.0,00111100001,ppqqqqppppq,5,1
v9_lista_completa_meio_pq,0.0,00111100010,ppqqqqpppqp,5,1
v9_lista_completa_meio_pq,0.0,00111100011,ppqqqqpppqq,6,1
v9_lista_completa_meio_pq,0.0,00111100100,ppqqqqppqpp,5,1
v9_lista_completa_meio_pq,0.0,00111100101,ppqqqqppqpq,6,1
v9_lista_completa_meio_pq,0.0,00111100110,ppqqqqppqqp,6,1
v9_lista_completa_meio_pq,0.0,00111100111,ppqqqqppqqq,7,1
v9_lista_completa_meio_pq,0.0,00111101000,ppqqqqpqppp,5,1
v9_lista_completa_meio_pq,0.0,00111101001,ppqqqqpqppq,6,1
v9_lista_completa_meio_pq,0.0,00111101010,ppqqqqpqpqp,6,1
v9_lista_completa_meio_pq,0.0,00111101011,ppqqqqpqpqq,7,1
v9_lista_completa_meio_pq,0.0,00111101100,ppqqqqpqqpp,6,1
v9_lista_completa_meio_pq,0.0,00111101101,ppqqqqpqqpq,7,1
v9_lista_completa_meio_pq,0.0,00111101110,ppqqqqpqqqp,7,1
v9_lista_completa_meio_pq,0.0,00111101111,ppqqqqpqqqq,8,1
v9_lista_completa_meio_pq,0.0,00111110000,ppqqqqqpppp,5,1
v9_lista_completa_meio_pq,0.0,00111110001,ppqqqqqpppq,6,1
v9_lista_completa_meio_pq,0.0,00111110010,ppqqqqqppqp,6,1
v9_lista_completa_meio_pq,0.0,00111110011,ppqqqqqppqq,7,1
v9_lista_completa_meio_pq,0.0,00111110100,ppqqqqqpqpp,6,1
v9_lista_completa_meio_pq,0.0,00111110101,ppqqqqqpqpq,7,1
v9_lista_completa_meio_pq,0.0,00111110110,ppqqqqqpqqp,7,1
v9_lista_completa_meio_pq,0.0,00111110111,ppqqqqqpqqq,8,1
v9_lista_completa_meio_pq,0.0,00111111000,ppqqqqqqppp,6,1
v9_lista_completa_meio_pq,0.0,00111111001,ppqqqqqqppq,7,1
v9_lista_completa_meio_pq,0.0,00111111010,ppqqqqqqpqp,7,1
v9_lista_completa_meio_pq,0.0,00111111011,ppqqqqqqpqq,8,1
v9_lista_completa_meio_pq,0.0,00111111100,ppqqqqqqqpp,7,1
v9_lista_completa_meio_pq,0.0,00111111101,ppqqqqqqqpq,8,1
v9_lista_completa_meio_pq,0.0,00111111110,ppqqqqqqqqp,8,1
v9_lista_completa_meio_pq,0.0,00111111111,ppqqqqqqqqq,9,1
v9_lista_completa_meio_pq,0.0,01000000000,pqppppppppp,1,0
v9_lista_completa_meio_pq,0.0,01000000001,pqppppppppq,2,0
v9_lista_completa_meio_pq,0.0,01000000010,pqpppppppqp,2,0
v9_lista_completa_meio_pq,0.0,01000000011,pqpppppppqq,3,0
v9_lista_completa_meio_pq,0.0,01000000100,pqppppppqpp,2,0
v9_lista_completa_meio_pq,0.0,01000000101,pqppppppqpq,3,0
v9_lista_completa_meio_pq,0.0,01000000110,pqppppppqqp,3,0
v9_lista_completa_meio_pq,0.0,01000000111,pqppppppqqq,4,0
v9_lista_completa_meio_pq,0.0,01000001000,pqpppppqppp,2,0
v9_lista_completa_meio_pq,0.0,01000001001,pqpppppqppq,3,0
v9_lista_completa_meio_pq,0.0,01000001010,pqpppppqpqp,3,0
v9_lista_completa_meio_pq,0.0,01000001011,pqpppppqpqq,4,0
v9_lista_completa_meio_pq,0.0,01000001100,pqpppppqqpp,3,0
v9_lista_completa_meio_pq,0.0,01000001101,pqpppppqqpq,4,0
v9_lista_completa_meio_pq,0.0,01000001110,pqpppppqqqp,4,0
v9_lista_completa_meio_pq,0.0,01000001111,pqpppppqqqq,5,0
v9_lista_completa_meio_pq,0.0,01000010000,pqppppqpppp,2,0
v9_lista_completa_meio_pq,0.0,01000010001,pqppppqpppq,3,0
v9_lista_completa_meio_pq,0.0,01000010010,pqppppqppqp,3,0
v9_lista_completa_meio_pq,0.0,01000010011,pqppppqppqq,4,0
v9_lista_completa_meio_pq,0.0,01000010100,pqppppqpqpp,3,0
v9_lista_completa_meio_pq,0.0,01000010101,pqppppqpqpq,4,0
v9_lista_completa_meio_pq,0.0,01000010110,pqppppqpqqp,4,0
v9_lista_completa_meio_pq,0.0,01000010111,pqppppqpqqq,5,0
v9_lista_completa_meio_pq,0.0,01000011000,pqppppqqppp,3,0
v9_lista_completa_meio_pq,0.0,01000011001,pqppppqqppq,4,0
v9_lista_completa_meio_pq,0.0,01000011010,pqppppqqpqp,4,0
v9_lista_completa_meio_pq,0.0,01000011011,pqppppqqpqq,5,0
v9_lista_completa_meio_pq,0.0,01000011100,pqppppqqqpp,4,0
v9_lista_completa_meio_pq,0.0,01000011101,pqppppqqqpq,5,0
v9_lista_completa_meio_pq,0.0,01000011110,pqppppqqqqp,5,0
v9_lista_completa_meio_pq,0.0,01000011111,pqppppqqqqq,6,1
v9_lista_completa_meio_pq,0.0,01000100000,pqpppqppppp,2,1
v9_lista_completa_meio_pq,0.0,01000100001,pqpppqppppq,3,1
v9_lista_completa_meio_pq,0.0,01000100010,pqpppqpppqp,3,1
v9_lista_completa_meio_pq,0.0,01000100011,pqpppqpppqq,4,1
v9_lista_completa_meio_pq,0.0,01000100100,pqpppqppqpp,3,1
v9_lista_completa_meio_pq,0.0,01000100101,pqpppqppqpq,4,1
v9_lista_completa_meio_pq,0.0,01000100110,pqpppqppqqp,4,1
v9_lista_completa_meio_pq,0.0,01000100111,pqpppqppqqq,5,1
v9_lista_completa_meio_pq,0.0,01000101000,pqpppqpqppp,3,1
v9_lista_completa_meio_pq,0.0,01000101001,pqpppqpqppq,4,1
v9_lista_completa_meio_pq,0.0,01000101010,pqpppqpqpqp,4,1
v9_lista_completa_meio_pq,0.0,01000101011,pqpppqpqpqq,5,1
v9_lista_completa_meio_pq,0.0,01000101100,pqpppqpqqpp,4,1
v9_lista_completa_meio_pq,0.0,01000101101,pqpppqpqqpq,5,1
v9_lista_completa_meio_pq,0.0,01000101110,pqpppqpqqqp,5,1
v9_lista_completa_meio_pq,0.0,01000101111,pqpppqpqqqq,6,1
v9_lista_completa_meio_pq,0.0,01000110000,pqpppqqpppp,3,1
v9_lista_completa_meio_pq,0.0,01000110001,pqpppqqpppq,4,1
v9_lista_completa_meio_pq,0.0,01000110010,pqpppqqppqp,4,1
v9_lista_completa_meio_pq,0.0,01000110011,pqpppqqppqq,5,1
v9_lista_completa_meio_pq,0.0,01000110100,pqpppqqpqpp,4,1
v9_lista_completa_meio_pq,0.0,01000110101,pqpppqqpqpq,5,1
v9_lista_completa_meio_pq,0.0,01000110110,pqpppqqpqqp,5,1
v9_lista_completa_meio_pq,0.0,01000110111,pqpppqqpqqq,6,1
v9_lista_completa_meio_pq,0.0,01000111000,pqpppqqqppp,4,1
v9_lista_completa_meio_pq,0.0,01000111001,pqpppqqqppq,5,1
v9_lista_completa_meio_pq,0.0,01000111010,pqpppqqqpqp,5,1
v9_lista_completa_meio_pq,0.0,01000111011,pqpppqqqpqq,6,1
v9_lista_completa_meio_pq,0.0,01000111100,pqpppqqqqpp,5,1
v9_lista_completa_meio_pq,0.0,01000111101,pqpppqqqqpq,6,1
v9_lista_completa_meio_pq,0.0,01000111110,pqpppqqqqqp,6,1
v9_lista_completa_meio_pq,0.0,01000111111,pqpppqqqqqq,7,1
v9_lista_completa_meio_pq,0.0,01001000000,pqppqpppppp,2,0
v9_lista_completa_meio_pq,0.0,01001000001,pqppqpppppq,3,0
v9_lista_completa_meio_pq,0.0,01001000010,pqppqppppqp,3,0
v9_lista_completa_meio_pq,0.0,01001000011,pqppqppppqq,4,0
v9_lista_completa_meio_pq,0.0,01001000100,pqppqpppqpp,3,0
v9_lista_completa_meio_pq,0.0,01001000101,pqppqpppqpq,4,0
v9_lista_completa_meio_pq,0.0,01001000110,pqppqpppqqp,4,0
v9_lista_completa_meio_pq,0.0,01001000111,pqppqpppqqq,5,0
v9_lista_completa_meio_pq,0.0,01001001000,pqppqppqppp,3,0
v9_lista_completa_meio_pq,0.0,01001001001,pqppqppqppq,4,0
v9_lista_completa_meio_pq,0.0,01001001010,pqppqppqpqp,4,0
v9_lista_completa_meio_pq,0.0,01001001011,pqppqppqpqq,5,0
v9_lista_completa_meio_pq,0.0,01001001100,pqppqppqqpp,4,0
v9_lista_completa_meio_pq,0.0,01001001101,pqppqppqqpq,5,0
v9_lista_completa_meio_pq,0.0,01001001110,pqppqppqqqp,5,0
v9_lista_completa_meio_pq,0.0,01001001111,pqppqppqqqq,6,1
v9_lista_completa_meio_pq,0.0,01001010000,pqppqpqpppp,3,0
v9_lista_completa_meio_pq,0.0,01001010001,pqppqpqpppq,4,0
v9_lista_completa_meio_pq,0.0,01001010010,pqppqpqppqp,4,0
v9_lista_completa_meio_pq,0.0,01001010011,pqppqpqppqq,5,0
v9_lista_completa_meio_pq,0.0,01001010100,pqppqpqpqpp,4,0
v9_lista_completa_meio_pq,0.0,01001010101,pqppqpqpqpq,5,0
v9_lista_completa_meio_pq,0.0,01001010110,pqppqpqpqqp,5,0
v9_lista_completa_meio_pq,0.0,01001010111,pqppqpqpqqq,6,1
v9_lista_completa_meio_pq,0.0,01001011000,pqppqpqqppp,4,0
v9_lista_completa_meio_pq,0.0,01001011001,pqppqpqqppq,5,1
v9_lista_completa_meio_pq,0.0,01001011010,pqppqpqqpqp,5,0
v9_lista_completa_meio_pq,0.0,01001011011,pqppqpqqpqq,6,1
v9_lista_completa_meio_pq,0.0,01001011100,pqppqpqqqpp,5,1
v9_lista_completa_meio_pq,0.0,01001011101,pqppqpqqqpq,6,1
v9_lista_completa_meio_pq,0.0,01001011110,pqppqpqqqqp,6,1
v9_lista_completa_meio_pq,0.0,01001011111,pqppqpqqqqq,7,1
v9_lista_completa_meio_pq,0.0,01001100000,pqppqqppppp,3,1
v9_lista_completa_meio_pq,0.0,01001100001,pqppqqppppq,4,1
v9_lista_completa_meio_pq,0.0,01001100010,pqppqqpppqp,4,1
v9_lista_completa_meio_pq,0.0,01001100011,pqppqqpppqq,5,1
v9_lista_completa_meio_pq,0.0,01001100100,pqppqqppqpp,4,1
v9_lista_completa_meio_pq,0.0,01001100101,pqppqqppqpq,5,1
v9_lista_completa_meio_pq,0.0,01001100110,pqppqqppqqp,5,1
v9_lista_completa_meio_pq,0.0,01001100111,pqppqqppqqq,6,1
v9_lista_completa_meio_pq,0.0,01001101000,pqppqqpqppp,4,1
v9_lista_completa_meio_pq,0.0,01001101001,pqppqqpqppq,5,1
v9_lista_completa_meio_pq,0.0,01001101010,pqppqqpqpqp,5,1
v9_lista_completa_meio_pq,0.0,01001101011,pqppqqpqpqq,6,1
v9_lista_completa_meio_pq,0.0,01001101100,pqppqqpqqpp,5,1
v9_lista_completa_meio_pq,0.0,01001101101,pqppqqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,01001101110,pqppqqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,01001101111,pqppqqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,01001110000,pqppqqqpppp,4,1
v9_lista_completa_meio_pq,0.0,01001110001,pqppqqqpppq,5,1
v9_lista_completa_meio_pq,0.0,01001110010,pqppqqqppqp,5,1
v9_lista_completa_meio_pq,0.0,01001110011,pqppqqqppqq,6,1
v9_lista_completa_meio_pq,0.0,01001110100,pqppqqqpqpp,5,1
v9_lista_completa_meio_pq,0.0,01001110101,pqppqqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,01001110110,pqppqqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,01001110111,pqppqqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,01001111000,pqppqqqqppp,5,1
v9_lista_completa_meio_pq,0.0,01001111001,pqppqqqqppq,6,1
v9_lista_completa_meio_pq,0.0,01001111010,pqppqqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,01001111011,pqppqqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,01001111100,pqppqqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,01001111101,pqppqqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,01001111110,pqppqqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,01001111111,pqppqqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,01010000000,pqpqppppppp,2,0
v9_lista_completa_meio_pq,0.0,01010000001,pqpqppppppq,3,0
v9_lista_completa_meio_pq,0.0,01010000010,pqpqpppppqp,3,0
v9_lista_completa_meio_pq,0.0,01010000011,pqpqpppppqq,4,0
v9_lista_completa_meio_pq,0.0,01010000100,pqpqppppqpp,3,0
v9_lista_completa_meio_pq,0.0,01010000101,pqpqppppqpq,4,0
v9_lista_completa_meio_pq,0.0,01010000110,pqpqppppqqp,4,0
v9_lista_completa_meio_pq,0.0,01010000111,pqpqppppqqq,5,0
v9_lista_completa_meio_pq,0.0,01010001000,pqpqpppqppp,3,0
v9_lista_completa_meio_pq,0.0,01010001001,pqpqpppqppq,4,0
v9_lista_completa_meio_pq,0.0,01010001010,pqpqpppqpqp,4,0
v9_lista_completa_meio_pq,0.0,01010001011,pqpqpppqpqq,5,0
v9_lista_completa_meio_pq,0.0,01010001100,pqpqpppqqpp,4,0
v9_lista_completa_meio_pq,0.0,01010001101,pqpqpppqqpq,5,0
v9_lista_completa_meio_pq,0.0,01010001110,pqpqpppqqqp,5,0
v9_lista_completa_meio_pq,0.0,01010001111,pqpqpppqqqq,6,1
v9_lista_completa_meio_pq,0.0,01010010000,pqpqppqpppp,3,0
v9_lista_completa_meio_pq,0.0,01010010001,pqpqppqpppq,4,0
v9_lista_completa_meio_pq,0.0,01010010010,pqpqppqppqp,4,0
v9_lista_completa_meio_pq,0.0,01010010011,pqpqppqppqq,5,0
v9_lista_completa_meio_pq,0.0,01010010100,pqpqppqpqpp,4,0
v9_lista_completa_meio_pq,0.0,01010010101,pqpqppqpqpq,5,0
v9_lista_completa_meio_pq,0.0,01010010110,pqpqppqpqqp,5,0
v9_lista_completa_meio_pq,0.0,01010010111,pqpqppqpqqq,6,1
v9_lista_completa_meio_pq,0.0,01010011000,pqpqppqqppp,4,0
v9_lista_completa_meio_pq,0.0,01010011001,pqpqppqqppq,5,0
v9_lista_completa_meio_pq,0.0,01010011010,pqpqppqqpqp,5,0
v9_lista_completa_meio_pq,0.0,01010011011,pqpqppqqpqq,6,1
v9_lista_completa_meio_pq,0.0,01010011100,pqpqppqqqpp,5,1
v9_lista_completa_meio_pq,0.0,01010011101,pqpqppqqqpq,6,1
v9_lista_completa_meio_pq,0.0,01010011110,pqpqppqqqqp,6,1
v9_lista_completa_meio_pq,0.0,01010011111,pqpqppqqqqq,7,1
v9_lista_completa_meio_pq,0.0,01010100000,pqpqpqppppp,3,1
v9_lista_completa_meio_pq,0.0,01010100001,pqpqpqppppq,4,1
v9_lista_completa_meio_pq,0.0,01010100010,pqpqpqpppqp,4,1
v9_lista_completa_meio_pq,0.0,01010100011,pqpqpqpppqq,5,1
v9_lista_completa_meio_pq,0.0,01010100100,pqpqpqppqpp,4,1
v9_lista_completa_meio_pq,0.0,01010100101,pqpqpqppqpq,5,1
v9_lista_completa_meio_pq,0.0,01010100110,pqpqpqppqqp,5,1
v9_lista_completa_meio_pq,0.0,01010100111,pqpqpqppqqq,6,1
v9_lista_completa_meio_pq,0.0,01010101000,pqpqpqpqppp,4,1
v9_lista_completa_meio_pq,0.0,01010101001,pqpqpqpqppq,5,1
v9_lista_completa_meio_pq,0.0,01010101010,pqpqpqpqpqp,5,1
v9_lista_completa_meio_pq,0.0,01010101011,pqpqpqpqpqq,6,1
v9_lista_completa_meio_pq,0.0,01010101100,pqpqpqpqqpp,5,1
v9_lista_completa_meio_pq,0.0,01010101101,pqpqpqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,01010101110,pqpqpqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,01010101111,pqpqpqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,01010110000,pqpqpqqpppp,4,1
v9_lista_completa_meio_pq,0.0,01010110001,pqpqpqqpppq,5,1
v9_lista_completa_meio_pq,0.0,01010110010,pqpqpqqppqp,5,1
v9_lista_completa_meio_pq,0.0,01010110011,pqpqpqqppqq,6,1
v9_lista_completa_meio_pq,0.0,01010110100,pqpqpqqpqpp,5,1
v9_lista_completa_meio_pq,0.0,01010110101,pqpqpqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,01010110110,pqpqpqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,01010110111,pqpqpqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,01010111000,pqpqpqqqppp,5,1
v9_lista_completa_meio_pq,0.0,01010111001,pqpqpqqqppq,6,1
v9_lista_completa_meio_pq,0.0,01010111010,pqpqpqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,01010111011,pqpqpqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,01010111100,pqpqpqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,01010111101,pqpqpqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,01010111110,pqpqpqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,01010111111,pqpqpqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,01011000000,pqpqqpppppp,3,0
v9_lista_completa_meio_pq,0.0,01011000001,pqpqqpppppq,4,0
v9_lista_completa_meio_pq,0.0,01011000010,pqpqqppppqp,4,0
v9_lista_completa_meio_pq,0.0,01011000011,pqpqqppppqq,5,1
v9_lista_completa_meio_pq,0.0,01011000100,pqpqqpppqpp,4,0
v9_lista_completa_meio_pq,0.0,01011000101,pqpqqpppqpq,5,0
v9_lista_completa_meio_pq,0.0,01011000110,pqpqqpppqqp,5,0
v9_lista_completa_meio_pq,0.0,01011000111,pqpqqpppqqq,6,1
v9_lista_completa_meio_pq,0.0,01011001000,pqpqqppqppp,4,0
v9_lista_completa_meio_pq,0.0,01011001001,pqpqqppqppq,5,1
v9_lista_completa_meio_pq,0.0,01011001010,pqpqqppqpqp,5,0
v9_lista_completa_meio_pq,0.0,01011001011,pqpqqppqpqq,6,1
v9_lista_completa_meio_pq,0.0,01011001100,pqpqqppqqpp,5,0
v9_lista_completa_meio_pq,0.0,01011001101,pqpqqppqqpq,6,1
v9_lista_completa_meio_pq,0.0,01011001110,pqpqqppqqqp,6,1
v9_lista_completa_meio_pq,0.0,01011001111,pqpqqppqqqq,7,1
v9_lista_completa_meio_pq,0.0,01011010000,pqpqqpqpppp,4,0
v9_lista_completa_meio_pq,0.0,01011010001,pqpqqpqpppq,5,1
v9_lista_completa_meio_pq,0.0,01011010010,pqpqqpqppqp,5,0
v9_lista_completa_meio_pq,0.0,01011010011,pqpqqpqppqq,6,1
v9_lista_completa_meio_pq,0.0,01011010100,pqpqqpqpqpp,5,1
