variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_ab,0.0,00101111001,aababbbbaab,6,1
v9_lista_completa_meio_ab,0.0,00101111010,aababbbbaba,6,1
v9_lista_completa_meio_ab,0.0,00101111011,aababbbbabb,7,1
v9_lista_completa_meio_ab,0.0,00101111100,aababbbbbaa,6,1
v9_lista_completa_meio_ab,0.0,00101111101,aababbbbbab,7,1
v9_lista_completa_meio_ab,0.0,00101111110,aababbbbbba,7,1
v9_lista_completa_meio_ab,0.0,00101111111,aababbbbbbb,8,1
v9_lista_completa_meio_ab,0.0,00110000000,aabbaaaaaaa,2,0
v9_lista_completa_meio_ab,0.0,00110000001,aabbaaaaaab,3,0
v9_lista_completa_meio_ab,0.0,00110000010,aabbaaaaaba,3,0
v9_lista_completa_meio_ab,0.0,00110000011,aabbaaaaabb,4,0
v9_lista_completa_meio_ab,0.0,00110000100,aabbaaaabaa,3,0
v9_lista_completa_meio_ab,0.0,00110000101,aabbaaaabab,4,0
v9_lista_completa_meio_ab,0.0,00110000110,aabbaaaabba,4,0
v9_lista_completa_meio_ab,0.0,00110000111,aabbaaaabbb,5,0
v9_lista_completa_meio_ab,0.0,00110001000,aabbaaabaaa,3,0
v9_lista_completa_meio_ab,0.0,00110001001,aabbaaabaab,4,0
v9_lista_completa_meio_ab,0.0,00110001010,aabbaaababa,4,0
v9_lista_completa_meio_ab,0.0,00110001011,aabbaaababb,5,0
v9_lista_completa_meio_ab,0.0,00110001100,aabbaaabbaa,4,0
v9_lista_completa_meio_ab,0.0,00110001101,aabbaaabbab,5,1
v9_lista_completa_meio_ab,0.0,00110001110,aabbaaabbba,5,0
v9_lista_completa_meio_ab,0.0,00110001111,aabbaaabbbb,6,1
v9_lista_completa_meio_ab,0.0,00110010000,aabbaabaaaa,3,0
v9_lista_completa_meio_ab,0.0,00110010001,aabbaabaaab,4,0
v9_lista_completa_meio_ab,0.0,00110010010,aabbaabaaba,4,0
v9_lista_completa_meio_ab,0.0,00110010011,aabbaabaabb,5,0
v9_lista_completa_meio_ab,0.0,00110010100,aabbaababaa,4,0
v9_lista_completa_meio_ab,0.0,00110010101,aabbaababab,5,1
v9_lista_completa_meio_ab,0.0,00110010110,aabbaababba,5,0
v9_lista_completa_meio_ab,0.0,00110010111,aabbaababbb,6,1
v9_lista_completa_meio_ab,0.0,00110011000,aabbaabbaaa,4,0
v9_lista_completa_meio_ab,0.0,00110011001,aabbaabbaab,5,0
v9_lista_completa_meio_ab,0.0,00110011010,aabbaabbaba,5,0
v9_lista_completa_meio_ab,0.0,00110011011,aabbaabbabb,6,1
v9_lista_completa_meio_ab,0.0,00110011100,aabbaabbbaa,5,1
v9_lista_completa_meio_ab,0.0,00110011101,aabbaabbbab,6,1
v9_lista_completa_meio_ab,0.0,00110011110,aabbaabbbba,6,1
v9_lista_completa_meio_ab,0.0,00110011111,aabbaabbbbb,7,1
v9_lista_completa_meio_ab,0.0,00110100000,aabbabaaaaa,3,1
v9_lista_completa_meio_ab,0.0,00110100001,aabbabaaaab,4,1
v9_lista_completa_meio_ab,0.0,00110100010,aabbabaaaba,4,1
v9_lista_completa_meio_ab,0.0,00110100011,aabbabaaabb,5,1
v9_lista_completa_meio_ab,0.0,00110100100,aabbabaabaa,4,1
v9_lista_completa_meio_ab,0.0,00110100101,aabbabaabab,5,1
v9_lista_completa_meio_ab,0.0,00110100110,aabbabaabba,5,1
v9_lista_completa_meio_ab,0.0,00110100111,aabbabaabbb,6,1
v9_lista_completa_meio_ab,0.0,00110101000,aabbababaaa,4,1
v9_lista_completa_meio_ab,0.0,00110101001,aabbababaab,5,1
v9_lista_completa_meio_ab,0.0,00110101010,aabbabababa,5,1
v9_lista_completa_meio_ab,0.0,00110101011,aabbabababb,6,1
v9_lista_completa_meio_ab,0.0,00110101100,aabbababbaa,5,1
v9_lista_completa_meio_ab,0.0,00110101101,aabbababbab,6,1
v9_lista_completa_meio_ab,0.0,00110101110,aabbababbba,6,1
v9_lista_completa_meio_ab,0.0,00110101111,aabbababbbb,7,1
v9_lista_completa_meio_ab,0.0,00110110000,aabbabbaaaa,4,1
v9_lista_completa_meio_ab,0.0,00110110001,aabbabbaaab,5,1
v9_lista_completa_meio_ab,0.0,00110110010,aabbabbaaba,5,1
v9_lista_completa_meio_ab,0.0,00110110011,aabbabbaabb,6,1
v9_lista_completa_meio_ab,0.0,00110110100,aabbabbabaa,5,1
v9_lista_completa_meio_ab,0.0,00110110101,aabbabbabab,6,1
v9_lista_completa_meio_ab,0.0,00110110110,aabbabbabba,6,1
v9_lista_completa_meio_ab,0.0,00110110111,aabbabbabbb,7,1
v9_lista_completa_meio_ab,0.0,00110111000,aabbabbbaaa,5,1
v9_lista_completa_meio_ab,0.0,00110111001,aabbabbbaab,6,1
v9_lista_completa_meio_ab,0.0,00110111010,aabbabbbaba,6,1
v9_lista_completa_meio_ab,0.0,00110111011,aabbabbbabb,7,1
v9_lista_completa_meio_ab,0.0,00110111100,aabbabbbbaa,6,1
v9_lista_completa_meio_ab,0.0,00110111101,aabbabbbbab,7,1
v9_lista_completa_meio_ab,0.0,00110111110,aabbabbbbba,7,1
v9_lista_completa_meio_ab,0.0,00110111111,aabbabbbbbb,8,1
v9_lista_completa_meio_ab,0.0,00111000000,aabbbaaaaaa,3,0
v9_lista_completa_meio_ab,0.0,00111000001,aabbbaaaaab,4,0
v9_lista_completa_meio_ab,0.0,00111000010,aabbbaaaaba,4,0
v9_lista_completa_meio_ab,0.0,00111000011,aabbbaaaabb,5,1
v9_lista_completa_meio_ab,0.0,00111000100,aabbbaaabaa,4,0
v9_lista_completa_meio_ab,0.0,00111000101,aabbbaaabab,5,1
v9_lista_completa_meio_ab,0.0,00111000110,aabbbaaabba,5,1
v9_lista_completa_meio_ab,0.0,00111000111,aabbbaaabbb,6,1
v9_lista_completa_meio_ab,0.0,00111001000,aabbbaabaaa,4,0
v9_lista_completa_meio_ab,0.0,00111001001,aabbbaabaab,5,1
v9_lista_completa_meio_ab,0.0,00111001010,aabbbaababa,5,1
v9_lista_completa_meio_ab,0.0,00111001011,aabbbaababb,6,1
v9_lista_completa_meio_ab,0.0,00111001100,aabbbaabbaa,5,1
v9_lista_completa_meio_ab,0.0,00111001101,aabbbaabbab,6,1
v9_lista_completa_meio_ab,0.0,00111001110,aabbbaabbba,6,1
v9_lista_completa_meio_ab,0.0,00111001111,aabbbaabbbb,7,1
v9_lista_completa_meio_ab,0.0,00111010000,aabbbabaaaa,4,1
v9_lista_completa_meio_ab,0.0,00111010001,aabbbabaaab,5,1
v9_lista_completa_meio_ab,0.0,00111010010,aabbbabaaba,5,1
v9_lista_completa_meio_ab,0.0,00111010011,aabbbabaabb,6,1
v9_lista_completa_meio_ab,0.0,00111010100,aabbbababaa,5,1
v9_lista_completa_meio_ab,0.0,00111010101,aabbbababab,6,1
v9_lista_completa_meio_ab,0.0,00111010110,aabbbababba,6,1
v9_lista_completa_meio_ab,0.0,00111010111,aabbbababbb,7,1
v9_lista_completa_meio_ab,0.0,00111011000,aabbbabbaaa,5,1
v9_lista_completa_meio_ab,0.0,00111011001,aabbbabbaab,6,1
v9_lista_completa_meio_ab,0.0,00111011010,aabbbabbaba,6,1
v9_lista_completa_meio_ab,0.0,00111011011,aabbbabbabb,7,1
v9_lista_completa_meio_ab,0.0,00111011100,aabbbabbbaa,6,1
v9_lista_completa_meio_ab,0.0,00111011101,aabbbabbbab,7,1
v9_lista_completa_meio_ab,0.0,00111011110,aabbbabbbba,7,1
v9_lista_completa_meio_ab,0.0,00111011111,aabbbabbbbb,8,1
v9_lista_completa_meio_ab,0.0,00111100000,aabbbbaaaaa,4,1
v9_lista_completa_meio_ab,0.0,00111100001,aabbbbaaaab,5,1
v9_lista_completa_meio_ab,0.0,00111100010,aabbbbaaaba,5,1
v9_lista_completa_meio_ab,0.0,00111100011,aabbbbaaabb,6,1
v9_lista_completa_meio_ab,0.0,00111100100,aabbbbaabaa,5,1
v9_lista_completa_meio_ab,0.0,00111100101,aabbbbaabab,6,1
v9_lista_completa_meio_ab,0.0,00111100110,aabbbbaabba,6,1
v9_lista_completa_meio_ab,0.0,00111100111,aabbbbaabbb,7,1
v9_lista_completa_meio_ab,0.0,00111101000,aabbbbabaaa,5,1
v9_lista_completa_meio_ab,0.0,00111101001,aabbbbabaab,6,1
v9_lista_completa_meio_ab,0.0,00111101010,aabbbbababa,6,1
v9_lista_completa_meio_ab,0.0,00111101011,aabbbbababb,7,1
v9_lista_completa_meio_ab,0.0,00111101100,aabbbbabbaa,6,1
v9_lista_completa_meio_ab,0.0,00111101101,aabbbbabbab,7,1
v9_lista_completa_meio_ab,0.0,00111101110,aabbbbabbba,7,1
v9_lista_completa_meio_ab,0.0,00111101111,aabbbbabbbb,8,1
v9_lista_completa_meio_ab,0.0,00111110000,aabbbbbaaaa,5,1
v9_lista_completa_meio_ab,0.0,00111110001,aabbbbbaaab,6,1
v9_lista_completa_meio_ab,0.0,00111110010,aabbbbbaaba,6,1
v9_lista_completa_meio_ab,0.0,00111110011,aabbbbbaabb,7,1
v9_lista_completa_meio_ab,0.0,00111110100,aabbbbbabaa,6,1
v9_lista_completa_meio_ab,0.0,00111110101,aabbbbbabab,7,1
v9_lista_completa_meio_ab,0.0,00111110110,aabbbbbabba,7,1
v9_lista_completa_meio_ab,0.0,00111110111,aabbbbbabbb,8,1
v9_lista_completa_meio_ab,0.0,00111111000,aabbbbbbaaa,6,1
v9_lista_completa_meio_ab,0.0,00111111001,aabbbbbbaab,7,1
v9_lista_completa_meio_ab,0.0,00111111010,aabbbbbbaba,7,1
v9_lista_completa_meio_ab,0.0,00111111011,aabbbbbbabb,8,1
v9_lista_completa_meio_ab,0.0,00111111100,aabbbbbbbaa,7,1
v9_lista_completa_meio_ab,0.0,00111111101,aabbbbbbbab,8,1
v9_lista_completa_meio_ab,0.0,00111111110,aabbbbbbbba,8,1
v9_lista_completa_meio_ab,0.0,00111111111,aabbbbbbbbb,9,1
v9_lista_completa_meio_ab,0.0,01000000000,abaaaaaaaaa,1,0
v9_lista_completa_meio_ab,0.0,01000000001,abaaaaaaaab,2,0
v9_lista_completa_meio_ab,0.0,01000000010,abaaaaaaaba,2,0
v9_lista_completa_meio_ab,0.0,01000000011,abaaaaaaabb,3,0
v9_lista_completa_meio_ab,0.0,01000000100,abaaaaaabaa,2,0
v9_lista_completa_meio_ab,0.0,01000000101,abaaaaaabab,3,0
v9_lista_completa_meio_ab,0.0,01000000110,abaaaaaabba,3,0
v9_lista_completa_meio_ab,0.0,01000000111,abaaaaaabbb,4,0
v9_lista_completa_meio_ab,0.0,01000001000,abaaaaabaaa,2,0
v9_lista_completa_meio_ab,0.0,01000001001,abaaaaabaab,3,0
v9_lista_completa_meio_ab,0.0,01000001010,abaaaaababa,3,0
v9_lista_completa_meio_ab,0.0,01000001011,abaaaaababb,4,0
v9_lista_completa_meio_ab,0.0,01000001100,abaaaaabbaa,3,0
v9_lista_completa_meio_ab,0.0,01000001101,abaaaaabbab,4,0
v9_lista_completa_meio_ab,0.0,01000001110,abaaaaabbba,4,0
v9_lista_completa_meio_ab,0.0,01000001111,abaaaaabbbb,5,0
v9_lista_completa_meio_ab,0.0,01000010000,abaaaabaaaa,2,0
v9_lista_completa_meio_ab,0.0,01000010001,abaaaabaaab,3,0
v9_lista_completa_meio_ab,0.0,01000010010,abaaaabaaba,3,0
v9_lista_completa_meio_ab,0.0,01000010011,abaaaabaabb,4,0
v9_lista_completa_meio_ab,0.0,01000010100,abaaaababaa,3,0
v9_lista_completa_meio_ab,0.0,01000010101,abaaaababab,4,0
v9_lista_completa_meio_ab,0.0,01000010110,abaaaababba,4,0
v9_lista_completa_meio_ab,0.0,01000010111,abaaaababbb,5,0
v9_lista_completa_meio_ab,0.0,01000011000,abaaaabbaaa,3,0
v9_lista_completa_meio_ab,0.0,01000011001,abaaaabbaab,4,0
v9_lista_completa_meio_ab,0.0,01000011010,abaaaabbaba,4,0
v9_lista_completa_meio_ab,0.0,01000011011,abaaaabbabb,5,1
v9_lista_completa_meio_ab,0.0,01000011100,abaaaabbbaa,4,0
v9_lista_completa_meio_ab,0.0,01000011101,abaaaabbbab,5,1
v9_lista_completa_meio_ab,0.0,01000011110,abaaaabbbba,5,0
v9_lista_completa_meio_ab,0.0,01000011111,abaaaabbbbb,6,1
v9_lista_completa_meio_ab,0.0,01000100000,abaaabaaaaa,2,1
v9_lista_completa_meio_ab,0.0,01000100001,abaaabaaaab,3,1
v9_lista_completa_meio_ab,0.0,01000100010,abaaabaaaba,3,1
v9_lista_completa_meio_ab,0.0,01000100011,abaaabaaabb,4,1
v9_lista_completa_meio_ab,0.0,01000100100,abaaabaabaa,3,1
v9_lista_completa_meio_ab,0.0,01000100101,abaaabaabab,4,1
v9_lista_completa_meio_ab,0.0,01000100110,abaaabaabba,4,1
v9_lista_completa_meio_ab,0.0,01000100111,abaaabaabbb,5,1
v9_lista_completa_meio_ab,0.0,01000101000,abaaababaaa,3,1
v9_lista_completa_meio_ab,0.0,01000101001,abaaababaab,4,1
v9_lista_completa_meio_ab,0.0,01000101010,abaaabababa,4,1
v9_lista_completa_meio_ab,0.0,01000101011,abaaabababb,5,1
v9_lista_completa_meio_ab,0.0,01000101100,abaaababbaa,4,1
v9_lista_completa_meio_ab,0.0,01000101101,abaaababbab,5,1
v9_lista_completa_meio_ab,0.0,01000101110,abaaababbba,5,1
v9_lista_completa_meio_ab,0.0,01000101111,abaaababbbb,6,1
v9_lista_completa_meio_ab,0.0,01000110000,abaaabbaaaa,3,1
v9_lista_completa_meio_ab,0.0,01000110001,abaaabbaaab,4,1
v9_lista_completa_meio_ab,0.0,01000110010,abaaabbaaba,4,1
v9_lista_completa_meio_ab,0.0,01000110011,abaaabbaabb,5,1
v9_lista_completa_meio_ab,0.0,01000110100,abaaabbabaa,4,1
v9_lista_completa_meio_ab,0.0,01000110101,abaaabbabab,5,1
v9_lista_completa_meio_ab,0.0,01000110110,abaaabbabba,5,1
v9_lista_completa_meio_ab,0.0,01000110111,abaaabbabbb,6,1
v9_lista_completa_meio_ab,0.0,01000111000,abaaabbbaaa,4,1
v9_lista_completa_meio_ab,0.0,01000111001,abaaabbbaab,5,1
v9_lista_completa_meio_ab,0.0,01000111010,abaaabbbaba,5,1
v9_lista_completa_meio_ab,0.0,01000111011,abaaabbbabb,6,1
v9_lista_completa_meio_ab,0.0,01000111100,abaaabbbbaa,5,1
v9_lista_completa_meio_ab,0.0,01000111101,abaaabbbbab,6,1
v9_lista_completa_meio_ab,0.0,01000111110,abaaabbbbba,6,1
v9_lista_completa_meio_ab,0.0,01000111111,abaaabbbbbb,7,1
v9_lista_completa_meio_ab,0.0,01001000000,abaabaaaaaa,2,0
v9_lista_completa_meio_ab,0.0,01001000001,abaabaaaaab,3,0
v9_lista_completa_meio_ab,0.0,01001000010,abaabaaaaba,3,0
v9_lista_completa_meio_ab,0.0,01001000011,abaabaaaabb,4,0
v9_lista_completa_meio_ab,0.0,01001000100,abaabaaabaa,3,0
v9_lista_completa_meio_ab,0.0,01001000101,abaabaaabab,4,0
v9_lista_completa_meio_ab,0.0,01001000110,abaabaaabba,4,0
v9_lista_completa_meio_ab,0.0,01001000111,abaabaaabbb,5,0
v9_lista_completa_meio_ab,0.0,01001001000,abaabaabaaa,3,0
v9_lista_completa_meio_ab,0.0,01001001001,abaabaabaab,4,0
v9_lista_completa_meio_ab,0.0,01001001010,abaabaababa,4,0
v9_lista_completa_meio_ab,0.0,01001001011,abaabaababb,5,1
v9_lista_completa_meio_ab,0.0,01001001100,abaabaabbaa,4,0
v9_lista_completa_meio_ab,0.0,01001001101,abaabaabbab,5,1
v9_lista_completa_meio_ab,0.0,01001001110,abaabaabbba,5,0
v9_lista_completa_meio_ab,0.0,01001001111,abaabaabbbb,6,1
v9_lista_completa_meio_ab,0.0,01001010000,abaababaaaa,3,0
v9_lista_completa_meio_ab,0.0,01001010001,abaababaaab,4,0
v9_lista_completa_meio_ab,0.0,01001010010,abaababaaba,4,0
v9_lista_completa_meio_ab,0.0,01001010011,abaababaabb,5,1
v9_lista_completa_meio_ab,0.0,01001010100,abaabababaa,4,0
v9_lista_completa_meio_ab,0.0,01001010101,abaabababab,5,1
v9_lista_completa_meio_ab,0.0,01001010110,abaabababba,5,1
v9_lista_completa_meio_ab,0.0,01001010111,abaabababbb,6,1
v9_lista_completa_meio_ab,0.0,01001011000,abaababbaaa,4,0
v9_lista_completa_meio_ab,0.0,01001011001,abaababbaab,5,1
v9_lista_completa_meio_ab,0.0,01001011010,abaababbaba,5,1
v9_lista_completa_meio_ab,0.0,01001011011,abaababbabb,6,1
v9_lista_completa_meio_ab,0.0,01001011100,abaababbbaa,5,1
v9_lista_completa_meio_ab,0.0,01001011101,abaababbbab,6,1
v9_lista_completa_meio_ab,0.0,01001011110,abaababbbba,6,1
v9_lista_completa_meio_ab,0.0,01001011111,abaababbbbb,7,1
v9_lista_completa_meio_ab,0.0,01001100000,abaabbaaaaa,3,1
v9_lista_completa_meio_ab,0.0,01001100001,abaabbaaaab,4,1
v9_lista_completa_meio_ab,0.0,01001100010,abaabbaaaba,4,1
v9_lista_completa_meio_ab,0.0,01001100011,abaabbaaabb,5,1
v9_lista_completa_meio_ab,0.0,01001100100,abaabbaabaa,4,1
v9_lista_completa_meio_ab,0.0,01001100101,abaabbaabab,5,1
v9_lista_completa_meio_ab,0.0,01001100110,abaabbaabba,5,1
v9_lista_completa_meio_ab,0.0,01001100111,abaabbaabbb,6,1
v9_lista_completa_meio_ab,0.0,01001101000,abaabbabaaa,4,1
v9_lista_completa_meio_ab,0.0,01001101001,abaabbabaab,5,1
v9_lista_completa_meio_ab,0.0,01001101010,abaabbababa,5,1
v9_lista_completa_meio_ab,0.0,01001101011,abaabbababb,6,1
v9_lista_completa_meio_ab,0.0,01001101100,abaabbabbaa,5,1
v9_lista_completa_meio_ab,0.0,01001101101,abaabbabbab,6,1
v9_lista_completa_meio_ab,0.0,01001101110,abaabbabbba,6,1
v9_lista_completa_meio_ab,0.0,01001101111,abaabbabbbb,7,1
v9_lista_completa_meio_ab,0.0,01001110000,abaabbbaaaa,4,1
v9_lista_completa_meio_ab,0.0,01001110001,abaabbbaaab,5,1
v9_lista_completa_meio_ab,0.0,01001110010,abaabbbaaba,5,1
v9_lista_completa_meio_ab,0.0,01001110011,abaabbbaabb,6,1
v9_lista_completa_meio_ab,0.0,01001110100,abaabbbabaa,5,1
v9_lista_completa_meio_ab,0.0,01001110101,abaabbbabab,6,1
v9_lista_completa_meio_ab,0.0,01001110110,abaabbbabba,6,1
v9_lista_completa_meio_ab,0.0,01001110111,abaabbbabbb,7,1
v9_lista_completa_meio_ab,0.0,01001111000,abaabbbbaaa,5,1
v9_lista_completa_meio_ab,0.0,01001111001,abaabbbbaab,6,1
v9_lista_completa_meio_ab,0.0,01001111010,abaabbbbaba,6,1
v9_lista_completa_meio_ab,0.0,01001111011,abaabbbbabb,7,1
v9_lista_completa_meio_ab,0.0,01001111100,abaabbbbbaa,6,1
v9_lista_completa_meio_ab,0.0,01001111101,abaabbbbbab,7,1
v9_lista_completa_meio_ab,0.0,01001111110,abaabbbbbba,7,1
v9_lista_completa_meio_ab,0.0,01001111111,abaabbbbbbb,8,1
v9_lista_completa_meio_ab,0.0,01010000000,ababaaaaaaa,2,0
v9_lista_completa_meio_ab,0.0,01010000001,ababaaaaaab,3,0
v9_lista_completa_meio_ab,0.0,01010000010,ababaaaaaba,3,0
v9_lista_completa_meio_ab,0.0,01010000011,ababaaaaabb,4,0
v9_lista_completa_meio_ab,0.0,01010000100,ababaaaabaa,3,0
v9_lista_completa_meio_ab,0.0,01010000101,ababaaaabab,4,0
v9_lista_completa_meio_ab,0.0,01010000110,ababaaaabba,4,0
v9_lista_completa_meio_ab,0.0,01010000111,ababaaaabbb,5,0
v9_lista_completa_meio_ab,0.0,01010001000,ababaaabaaa,3,0
v9_lista_completa_meio_ab,0.0,01010001001,ababaaabaab,4,0
v9_lista_completa_meio_ab,0.0,01010001010,ababaaababa,4,0
v9_lista_completa_meio_ab,0.0,01010001011,ababaaababb,5,0
v9_lista_completa_meio_ab,0.0,01010001100,ababaaabbaa,4,0
v9_lista_completa_meio_ab,0.0,01010001101,ababaaabbab,5,0
v9_lista_completa_meio_ab,0.0,01010001110,ababaaabbba,5,0
v9_lista_completa_meio_ab,0.0,01010001111,ababaaabbbb,6,1
v9_lista_completa_meio_ab,0.0,01010010000,ababaabaaaa,3,0
v9_lista_completa_meio_ab,0.0,01010010001,ababaabaaab,4,0
v9_lista_completa_meio_ab,0.0,01010010010,ababaabaaba,4,0
v9_lista_completa_meio_ab,0.0,01010010011,ababaabaabb,5,0
v9_lista_completa_meio_ab,0.0,01010010100,ababaababaa,4,0
v9_lista_completa_meio_ab,0.0,01010010101,ababaababab,5,0
v9_lista_completa_meio_ab,0.0,01010010110,ababaababba,5,0
v9_lista_completa_meio_ab,0.0,01010010111,ababaababbb,6,1
v9_lista_completa_meio_ab,0.0,01010011000,ababaabbaaa,4,0
v9_lista_completa_meio_ab,0.0,01010011001,ababaabbaab,5,1
v9_lista_completa_meio_ab,0.0,01010011010,ababaabbaba,5,0
v9_lista_completa_meio_ab,0.0,01010011011,ababaabbabb,6,1
v9_lista_completa_meio_ab,0.0,01010011100,ababaabbbaa,5,1
v9_lista_completa_meio_ab,0.0,01010011101,ababaabbbab,6,1
v9_lista_completa_meio_ab,0.0,01010011110,ababaabbbba,6,1
v9_lista_completa_meio_ab,0.0,01010011111,ababaabbbbb,7,1
v9_lista_completa_meio_ab,0.0,01010100000,abababaaaaa,3,1
v9_lista_completa_meio_ab,0.0,01010100001,abababaaaab,4,1
v9_lista_completa_meio_ab,0.0,01010100010,abababaaaba,4,1
v9_lista_completa_meio_ab,0.0,01010100011,abababaaabb,5,1
v9_lista_completa_meio_ab,0.0,01010100100,abababaabaa,4,1
v9_lista_completa_meio_ab,0.0,01010100101,abababaabab,5,1
v9_lista_completa_meio_ab,0.0,01010100110,abababaabba,5,1
v9_lista_completa_meio_ab,0.0,01010100111,abababaabbb,6,1
v9_lista_completa_meio_ab,0.0,01010101000,ababababaaa,4,1
v9_lista_completa_meio_ab,0.0,01010101001,ababababaab,5,1
v9_lista_completa_meio_ab,0.0,01010101010,abababababa,5,1
v9_lista_completa_meio_ab,0.0,01010101011,abababababb,6,1
v9_lista_completa_meio_ab,0.0,01010101100,ababababbaa,5,1
v9_lista_completa_meio_ab,0.0,01010101101,ababababbab,6,1
v9_lista_completa_meio_ab,0.0,01010101110,ababababbba,6,1
v9_lista_completa_meio_ab,0.0,01010101111,ababababbbb,7,1
v9_lista_completa_meio_ab,0.0,01010110000,abababbaaaa,4,1
v9_lista_completa_meio_ab,0.0,01010110001,abababbaaab,5,1
v9_lista_completa_meio_ab,0.0,01010110010,abababbaaba,5,1
v9_lista_completa_meio_ab,0.0,01010110011,abababbaabb,6,1
v9_lista_completa_meio_ab,0.0,01010110100,abababbabaa,5,1
v9_lista_completa_meio_ab,0.0,01010110101,abababbabab,6,1
v9_lista_completa_meio_ab,0.0,01010110110,abababbabba,6,1
v9_lista_completa_meio_ab,0.0,01010110111,abababbabbb,7,1
v9_lista_completa_meio_ab,0.0,01010111000,abababbbaaa,5,1
v9_lista_completa_meio_ab,0.0,01010111001,abababbbaab,6,1
v9_lista_completa_meio_ab,0.0,01010111010,abababbbaba,6,1
v9_lista_completa_meio_ab,0.0,01010111011,abababbbabb,7,1
v9_lista_completa_meio_ab,0.0,01010111100,abababbbbaa,6,1
v9_lista_completa_meio_ab,0.0,01010111101,abababbbbab,7,1
v9_lista_completa_meio_ab,0.0,01010111110,abababbbbba,7,1
v9_lista_completa_meio_ab,0.0,01010111111,abababbbbbb,8,1
v9_lista_completa_meio_ab,0.0,01011000000,ababbaaaaaa,3,0
v9_lista_completa_meio_ab,0.0,01011000001,ababbaaaaab,4,0
v9_lista_completa_meio_ab,0.0,01011000010,ababbaaaaba,4,0
v9_lista_completa_meio_ab,0.0,01011000011,ababbaaaabb,5,1
v9_lista_completa_meio_ab,0.0,01011000100,ababbaaabaa,4,0
v9_lista_completa_meio_ab,0.0,01011000101,ababbaaabab,5,1
v9_lista_completa_meio_ab,0.0,01011000110,ababbaaabba,5,0
v9_lista_completa_meio_ab,0.0,01011000111,ababbaaabbb,6,1
v9_lista_completa_meio_ab,0.0,01011001000,ababbaabaaa,4,0
v9_lista_completa_meio_ab,0.0,01011001001,ababbaabaab,5,1
v9_lista_completa_meio_ab,0.0,01011001010,ababbaababa,5,0
v9_lista_completa_meio_ab,0.0,01011001011,ababbaababb,6,1
v9_lista_completa_meio_ab,0.0,01011001100,ababbaabbaa,5,0
v9_lista_completa_meio_ab,0.0,01011001101,ababbaabbab,6,1
v9_lista_completa_meio_ab,0.0,01011001110,ababbaabbba,6,1
v9_lista_completa_meio_ab,0.0,01011001111,ababbaabbbb,7,1
v9_lista_completa_meio_ab,0.0,01011010000,ababbabaaaa,4,0
v9_lista_completa_meio_ab,0.0,01011010001,ababbabaaab,5,1
v9_lista_completa_meio_ab,0.0,01011010010,ababbabaaba,5,0
v9_lista_completa_meio_ab,0.0,01011010011,ababbabaabb,6,1
v9_lista_completa_meio_ab,0.0,01011010100,ababbababaa,5,1
v9_lista_completa_meio_ab,0.0,01011010101,ababbababab,6,1
v9_lista_completa_meio_ab,0.0,01011010110,ababbababba,6,1
v9_lista_completa_meio_ab,0.0,01011010111,ababbababbb,7,1
v9_lista_completa_meio_ab,0.0,01011011000,ababbabbaaa,5,1
v9_lista_completa_meio_ab,0.0,01011011001,ababbabbaab,6,1
v9_lista_completa_meio_ab,0.0,01011011010,ababbabbaba,6,1
v9_lista_completa_meio_ab,0.0,01011011011,ababbabbabb,7,1
v9_lista_completa_meio_ab,0.0,01011011100,ababbabbbaa,6,1
v9_lista_completa_meio_ab,0.0,01011011101,ababbabbbab,7,1
v9_lista_completa_meio_ab,0.0,01011011110,ababbabbbba,7,1
v9_lista_completa_meio_ab,0.0,01011011111,ababbabbbbb,8,1
v9_lista_completa_meio_ab,0.0,01011100000,ababbbaaaaa,4,1
v9_lista_completa_meio_ab,0.0,01011100001,ababbbaaaab,5,1
v9_lista_completa_meio_ab,0.0,01011100010,ababbbaaaba,5,1
v9_lista_completa_meio_ab,0.0,01011100011,ababbbaaabb,6,1
v9_lista_completa_meio_ab,0.0,01011100100,ababbbaabaa,5,1
v9_lista_completa_meio_ab,0.0,01011100101,ababbbaabab,6,1
v9_lista_completa_meio_ab,0.0,01011100110,ababbbaabba,6,1
v9_lista_completa_meio_ab,0.0,01011100111,ababbbaabbb,7,1
v9_lista_completa_meio_ab,0.0,01011101000,ababbbabaaa,5,1
v9_lista_completa_meio_ab,0.0,01011101001,ababbbabaab,6,1
v9_lista_completa_meio_ab,0.0,01011101010,ababbbababa,6,1
v9_lista_completa_meio_ab,0.0,01011101011,ababbbababb,7,1
v9_lista_completa_meio_ab,0.0,01011101100,ababbbabbaa,6,1
v9_lista_completa_meio_ab,0.0,01011101101,ababbbabbab,7,1
v9_lista_completa_meio_ab,0.0,01011101110,ababbbabbba,7,1
v9_lista_completa_meio_ab,0.0,01011101111,ababbbabbbb,8,1
v9_lista_completa_meio_ab,0.0,01011110000,ababbbbaaaa,5,1
v9_lista_completa_meio_ab,0.0,01011110001,ababbbbaaab,6,1
v9_lista_completa_meio_ab,0.0,01011110010,ababbbbaaba,6,1
v9_lista_completa_meio_ab,0.0,01011110011,ababbbbaabb,7,1
v9_lista_completa_meio_ab,0.0,01011110100,ababbbbabaa,6,1
v9_lista_completa_meio_ab,0.0,01011110101,ababbbbabab,7,1
