variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_01,0.0,111010000,111010000,4,0
v9_lista_completa_meio_01,0.0,111010001,111010001,5,0
v9_lista_completa_meio_01,0.0,111010010,111010010,5,1
v9_lista_completa_meio_01,0.0,111010011,111010011,6,1
v9_lista_completa_meio_01,0.0,111010100,111010100,5,1
v9_lista_completa_meio_01,0.0,111010101,111010101,6,1
v9_lista_completa_meio_01,0.0,111010110,111010110,6,1
v9_lista_completa_meio_01,0.0,111010111,111010111,7,1
v9_lista_completa_meio_01,0.0,111011000,111011000,5,0
v9_lista_completa_meio_01,0.0,111011001,111011001,6,1
v9_lista_completa_meio_01,0.0,111011010,111011010,6,1
v9_lista_completa_meio_01,0.0,111011011,111011011,7,1
v9_lista_completa_meio_01,0.0,111011100,111011100,6,1
v9_lista_completa_meio_01,0.0,111011101,111011101,7,1
v9_lista_completa_meio_01,0.0,111011110,111011110,7,1
v9_lista_completa_meio_01,0.0,111011111,111011111,8,1
v9_lista_completa_meio_01,0.0,111100000,111100000,4,0
v9_lista_completa_meio_01,0.0,111100001,111100001,5,1
v9_lista_completa_meio_01,0.0,111100010,111100010,5,1
v9_lista_completa_meio_01,0.0,111100011,111100011,6,1
v9_lista_completa_meio_01,0.0,111100100,111100100,5,1
v9_lista_completa_meio_01,0.0,111100101,111100101,6,1
v9_lista_completa_meio_01,0.0,111100110,111100110,6,1
v9_lista_completa_meio_01,0.0,111100111,111100111,7,1
v9_lista_completa_meio_01,0.0,111101000,111101000,5,1
v9_lista_completa_meio_01,0.0,111101001,111101001,6,1
v9_lista_completa_meio_01,0.0,111101010,111101010,6,1
v9_lista_completa_meio_01,0.0,111101011,111101011,7,1
v9_lista_completa_meio_01,0.0,111101100,111101100,6,1
v9_lista_completa_meio_01,0.0,111101101,111101101,7,1
v9_lista_completa_meio_01,0.0,111101110,111101110,7,1
v9_lista_completa_meio_01,0.0,111101111,111101111,8,1
v9_lista_completa_meio_01,0.0,111110000,111110000,5,1
v9_lista_completa_meio_01,0.0,111110001,111110001,6,1
v9_lista_completa_meio_01,0.0,111110010,111110010,6,1
v9_lista_completa_meio_01,0.0,111110011,111110011,7,1
v9_lista_completa_meio_01,0.0,111110100,111110100,6,1
v9_lista_completa_meio_01,0.0,111110101,111110101,7,1
v9_lista_completa_meio_01,0.0,111110110,111110110,7,1
v9_lista_completa_meio_01,0.0,111110111,111110111,8,1
v9_lista_completa_meio_01,0.0,111111000,111111000,6,1
v9_lista_completa_meio_01,0.0,111111001,111111001,7,1
v9_lista_completa_meio_01,0.0,111111010,111111010,7,1
v9_lista_completa_meio_01,0.0,111111011,111111011,8,1
v9_lista_completa_meio_01,0.0,111111100,111111100,7,1
v9_lista_completa_meio_01,0.0,111111101,111111101,8,1
v9_lista_completa_meio_01,0.0,111111110,111111110,8,1
v9_lista_completa_meio_01,0.0,111111111,111111111,9,1
